play_session_key,user_id,start_datetime,end_datetime,channel_code,status_code,total_score,start_datetime_date_key,end_datetime_date_key,channel_key,status_key,duration_minutes
183,408,2024-12-21 18:58:36.593000-06:00,2024-12-21 19:06:36.593000-06:00,BROWSER,ABORTED,1073,20241221,20241221,1,2,8.0
184,184,2024-11-17 11:49:13.317000-06:00,2024-11-17 13:54:13.317000-06:00,BROWSER,COMPLETED,145,20241117,20241117,1,1,125.0
185,137,2024-07-24 06:26:03.537000-06:00,2024-07-24 07:52:03.537000-06:00,MOBILE,ABORTED,4095,20240724,20240724,2,2,86.0
186,209,2024-11-27 15:40:07.846000-06:00,2024-11-27 23:34:07.846000-06:00,MOBILE,COMPLETED,3675,20241127,20241127,2,1,474.0
187,345,2024-05-20 02:52:11.132000-06:00,2024-05-20 12:11:11.132000-06:00,MOBILE,COMPLETED,3170,20240520,20240520,2,1,559.0
188,443,2024-12-27 15:21:34.150000-06:00,2024-12-27 22:42:34.150000-06:00,MOBILE,COMPLETED,4877,20241227,20241227,2,1,441.0
189,281,2024-09-23 08:19:19.681000-06:00,2024-09-23 15:47:19.681000-06:00,BROWSER,TIMEOUT,3069,20240923,20240923,1,3,448.0
190,454,2024-02-09 16:01:22.872000-06:00,2024-02-09 19:45:22.872000-06:00,MOBILE,COMPLETED,654,20240209,20240209,2,1,224.0
191,446,2024-07-15 05:34:12.134000-06:00,2024-07-15 12:51:12.134000-06:00,MOBILE,ABORTED,3637,20240715,20240715,2,2,437.0
192,398,2024-07-02 06:59:31.962000-06:00,2024-07-02 08:46:31.962000-06:00,MOBILE,TIMEOUT,396,20240702,20240702,2,3,107.0
193,265,2024-05-22 03:50:23.442000-06:00,2024-05-22 07:40:23.442000-06:00,BROWSER,ABORTED,1473,20240522,20240522,1,2,230.0
194,107,2024-09-26 10:13:01.965000-06:00,2024-09-26 17:13:01.965000-06:00,BROWSER,ABORTED,3610,20240926,20240926,1,2,420.0
195,430,2024-02-18 14:17:02.527000-06:00,2024-02-18 17:57:02.527000-06:00,MOBILE,TIMEOUT,647,20240218,20240218,2,3,220.0
196,433,2024-08-31 17:45:48.400000-06:00,2024-08-31 22:55:48.400000-06:00,MOBILE,TIMEOUT,154,20240831,20240831,2,3,310.0
197,82,2024-04-23 10:29:08.508000-06:00,2024-04-23 19:04:08.508000-06:00,MOBILE,ABORTED,1806,20240423,20240423,2,2,515.0
198,319,2024-07-29 20:14:19.641000-06:00,2024-07-29 21:25:19.641000-06:00,MOBILE,TIMEOUT,3958,20240729,20240729,2,3,71.0
199,18,2024-10-19 15:46:59.689000-06:00,2024-10-19 17:04:59.689000-06:00,BROWSER,TIMEOUT,1587,20241019,20241019,1,3,78.0
200,327,2024-07-23 16:58:31.824000-06:00,2024-07-23 23:34:31.824000-06:00,BROWSER,TIMEOUT,585,20240723,20240723,1,3,396.0
201,297,2024-09-17 03:07:14.046000-06:00,2024-09-17 05:48:14.046000-06:00,MOBILE,COMPLETED,2628,20240917,20240917,2,1,161.0
202,495,2024-01-12 07:38:05.394000-06:00,2024-01-12 11:30:05.394000-06:00,BROWSER,TIMEOUT,2474,20240112,20240112,1,3,232.0
203,202,2024-01-03 16:23:44.577000-06:00,2024-01-03 21:15:44.577000-06:00,BROWSER,ABORTED,2228,20240103,20240103,1,2,292.0
204,387,2024-10-21 10:12:14.697000-06:00,2024-10-21 15:55:14.697000-06:00,BROWSER,COMPLETED,3165,20241021,20241021,1,1,343.0
205,13,2024-05-31 21:14:25.014000-06:00,2024-06-01 02:31:25.014000-06:00,MOBILE,ABORTED,362,20240531,20240601,2,2,317.0
206,341,2024-12-15 12:22:06.084000-06:00,2024-12-15 20:35:06.084000-06:00,BROWSER,ABORTED,1065,20241215,20241215,1,2,493.0
207,468,2024-11-07 08:55:32.893000-06:00,2024-11-07 15:37:32.893000-06:00,MOBILE,ABORTED,4687,20241107,20241107,2,2,402.0
208,211,2024-10-18 19:57:24.676000-06:00,2024-10-19 00:07:24.676000-06:00,MOBILE,ABORTED,1146,20241018,20241019,2,2,250.0
209,478,2024-09-05 05:30:31.767000-06:00,2024-09-05 15:12:31.767000-06:00,MOBILE,COMPLETED,4643,20240905,20240905,2,1,582.0
210,154,2024-05-08 10:38:33.484000-06:00,2024-05-08 17:24:33.484000-06:00,MOBILE,TIMEOUT,4382,20240508,20240508,2,3,406.0
211,360,2024-11-29 12:19:15.669000-06:00,2024-11-29 21:58:15.669000-06:00,BROWSER,TIMEOUT,4010,20241129,20241129,1,3,579.0
212,238,2024-07-15 19:52:32.124000-06:00,2024-07-16 02:12:32.124000-06:00,MOBILE,TIMEOUT,394,20240715,20240716,2,3,380.0
213,352,2024-05-24 23:56:17.056000-06:00,2024-05-25 06:23:17.056000-06:00,MOBILE,COMPLETED,3470,20240524,20240525,2,1,387.0
214,178,2024-09-10 17:19:49.141000-06:00,2024-09-10 22:11:49.141000-06:00,BROWSER,ABORTED,1428,20240910,20240910,1,2,292.0
215,208,2024-02-20 21:24:06.159000-06:00,2024-02-21 05:32:06.159000-06:00,MOBILE,ABORTED,2325,20240220,20240221,2,2,488.0
216,255,2024-02-10 13:06:42.922000-06:00,2024-02-10 22:15:42.922000-06:00,BROWSER,COMPLETED,186,20240210,20240210,1,1,549.0
217,365,2024-05-12 06:26:08.580000-06:00,2024-05-12 11:20:08.580000-06:00,BROWSER,ABORTED,1244,20240512,20240512,1,2,294.0
218,240,2024-05-11 12:58:53.244000-06:00,2024-05-11 13:17:53.244000-06:00,BROWSER,TIMEOUT,4192,20240511,20240511,1,3,19.0
219,125,2024-01-24 02:04:57.433000-06:00,2024-01-24 11:43:57.433000-06:00,MOBILE,COMPLETED,1408,20240124,20240124,2,1,579.0
220,173,2024-12-18 01:42:25.981000-06:00,2024-12-18 06:40:25.981000-06:00,MOBILE,ABORTED,2254,20241218,20241218,2,2,298.0
221,74,2024-04-27 19:53:42.365000-06:00,2024-04-27 20:41:42.365000-06:00,BROWSER,ABORTED,2788,20240427,20240427,1,2,48.0
222,55,2024-12-21 08:31:02.768000-06:00,2024-12-21 11:03:02.768000-06:00,MOBILE,TIMEOUT,4179,20241221,20241221,2,3,152.0
223,381,2024-09-28 08:29:25.881000-06:00,2024-09-28 10:56:25.881000-06:00,MOBILE,ABORTED,3457,20240928,20240928,2,2,147.0
224,247,2024-03-11 14:17:10.870000-06:00,2024-03-11 21:10:10.870000-06:00,MOBILE,COMPLETED,4653,20240311,20240311,2,1,413.0
225,38,2024-07-30 10:15:04.169000-06:00,2024-07-30 16:15:04.169000-06:00,MOBILE,ABORTED,978,20240730,20240730,2,2,360.0
226,439,2024-08-09 22:41:13.551000-06:00,2024-08-10 07:42:13.551000-06:00,MOBILE,COMPLETED,3912,20240809,20240810,2,1,541.0
227,427,2024-09-02 07:52:53.246000-06:00,2024-09-02 15:04:53.246000-06:00,MOBILE,ABORTED,1121,20240902,20240902,2,2,432.0
228,398,2024-10-05 21:08:08.901000-06:00,2024-10-05 23:57:08.901000-06:00,MOBILE,ABORTED,3151,20241005,20241005,2,2,169.0
229,95,2024-10-28 19:30:23.692000-06:00,2024-10-29 01:15:23.692000-06:00,BROWSER,ABORTED,1579,20241028,20241029,1,2,345.0
230,9,2024-11-29 01:32:38.945000-06:00,2024-11-29 05:06:38.945000-06:00,BROWSER,COMPLETED,3697,20241129,20241129,1,1,214.0
231,250,2024-01-19 16:55:39.083000-06:00,2024-01-19 20:52:39.083000-06:00,MOBILE,TIMEOUT,4246,20240119,20240119,2,3,237.0
232,185,2024-08-06 21:50:32.188000-06:00,2024-08-07 04:41:32.188000-06:00,MOBILE,COMPLETED,215,20240806,20240807,2,1,411.0
233,432,2024-04-27 14:41:56.071000-06:00,2024-04-27 22:38:56.071000-06:00,BROWSER,COMPLETED,4599,20240427,20240427,1,1,477.0
234,99,2024-10-21 15:46:39.790000-06:00,2024-10-21 21:03:39.790000-06:00,MOBILE,TIMEOUT,684,20241021,20241021,2,3,317.0
235,302,2024-07-29 05:56:36.487000-06:00,2024-07-29 08:53:36.487000-06:00,BROWSER,COMPLETED,2336,20240729,20240729,1,1,177.0
236,430,2024-07-23 02:25:10.067000-06:00,2024-07-23 04:13:10.067000-06:00,BROWSER,COMPLETED,1628,20240723,20240723,1,1,108.0
237,451,2024-02-27 21:16:09.166000-06:00,2024-02-28 00:35:09.166000-06:00,BROWSER,TIMEOUT,2517,20240227,20240228,1,3,199.0
238,466,2024-06-19 16:44:19.103000-06:00,2024-06-20 00:25:19.103000-06:00,MOBILE,TIMEOUT,234,20240619,20240620,2,3,461.0
239,388,2024-01-28 20:22:14.785000-06:00,2024-01-28 23:31:14.785000-06:00,BROWSER,ABORTED,2963,20240128,20240128,1,2,189.0
240,22,2024-04-25 18:14:26.707000-06:00,2024-04-25 19:51:26.707000-06:00,MOBILE,ABORTED,1052,20240425,20240425,2,2,97.0
241,460,2024-12-19 20:15:07.512000-06:00,2024-12-20 02:05:07.512000-06:00,MOBILE,COMPLETED,4408,20241219,20241220,2,1,350.0
242,236,2024-03-19 13:15:05.907000-06:00,2024-03-19 17:23:05.907000-06:00,MOBILE,TIMEOUT,2205,20240319,20240319,2,3,248.0
243,423,2024-03-28 20:52:26.480000-06:00,2024-03-28 21:48:26.480000-06:00,BROWSER,ABORTED,3432,20240328,20240328,1,2,56.0
244,449,2024-06-23 02:12:19.747000-06:00,2024-06-23 07:33:19.747000-06:00,MOBILE,TIMEOUT,1924,20240623,20240623,2,3,321.0
245,200,2024-11-13 20:12:43.481000-06:00,2024-11-14 01:43:43.481000-06:00,MOBILE,TIMEOUT,3625,20241113,20241114,2,3,331.0
246,45,2024-02-06 08:50:53.027000-06:00,2024-02-06 09:19:53.027000-06:00,MOBILE,COMPLETED,4790,20240206,20240206,2,1,29.0
247,263,2024-01-30 07:44:17.702000-06:00,2024-01-30 08:07:17.702000-06:00,BROWSER,COMPLETED,2622,20240130,20240130,1,1,23.0
248,450,2024-09-30 08:46:06.682000-06:00,2024-09-30 10:46:06.682000-06:00,MOBILE,COMPLETED,2397,20240930,20240930,2,1,120.0
249,125,2024-05-18 16:24:39.661000-06:00,2024-05-18 20:24:39.661000-06:00,MOBILE,TIMEOUT,859,20240518,20240518,2,3,240.0
250,389,2024-08-23 03:39:39.668000-06:00,2024-08-23 11:25:39.668000-06:00,MOBILE,ABORTED,4640,20240823,20240823,2,2,466.0
251,230,2024-01-20 14:51:43.423000-06:00,2024-01-20 19:12:43.423000-06:00,BROWSER,TIMEOUT,4827,20240120,20240120,1,3,261.0
252,270,2024-08-31 14:50:48.481000-06:00,2024-09-01 00:33:48.481000-06:00,BROWSER,TIMEOUT,2760,20240831,20240901,1,3,583.0
253,309,2024-12-27 18:58:07.723000-06:00,2024-12-27 19:50:07.723000-06:00,BROWSER,COMPLETED,3695,20241227,20241227,1,1,52.0
254,344,2024-10-22 13:29:47.754000-06:00,2024-10-22 19:26:47.754000-06:00,MOBILE,TIMEOUT,1127,20241022,20241022,2,3,357.0
255,38,2024-09-15 20:03:24.348000-06:00,2024-09-15 23:29:24.348000-06:00,BROWSER,TIMEOUT,3607,20240915,20240915,1,3,206.0
256,126,2024-12-07 09:11:19.525000-06:00,2024-12-07 09:29:19.525000-06:00,BROWSER,ABORTED,2560,20241207,20241207,1,2,18.0
257,240,2024-11-08 21:38:26.451000-06:00,2024-11-09 04:08:26.451000-06:00,BROWSER,COMPLETED,4998,20241108,20241109,1,1,390.0
258,206,2024-11-01 07:49:53.090000-06:00,2024-11-01 15:17:53.090000-06:00,BROWSER,TIMEOUT,1432,20241101,20241101,1,3,448.0
259,299,2024-12-07 11:35:50.503000-06:00,2024-12-07 17:08:50.503000-06:00,BROWSER,COMPLETED,155,20241207,20241207,1,1,333.0
260,101,2024-05-28 11:00:36.922000-06:00,2024-05-28 13:10:36.922000-06:00,MOBILE,TIMEOUT,1122,20240528,20240528,2,3,130.0
261,57,2024-11-22 16:36:00.273000-06:00,2024-11-22 23:06:00.273000-06:00,MOBILE,COMPLETED,670,20241122,20241122,2,1,390.0
262,80,2024-10-13 23:23:25.524000-06:00,2024-10-14 03:26:25.524000-06:00,BROWSER,TIMEOUT,2328,20241013,20241014,1,3,243.0
263,271,2024-08-07 02:19:41.541000-06:00,2024-08-07 08:43:41.541000-06:00,MOBILE,TIMEOUT,2043,20240807,20240807,2,3,384.0
264,164,2024-12-01 04:50:23.465000-06:00,2024-12-01 14:09:23.465000-06:00,MOBILE,ABORTED,3799,20241201,20241201,2,2,559.0
265,497,2024-09-08 04:20:07.217000-06:00,2024-09-08 06:50:07.217000-06:00,MOBILE,COMPLETED,3388,20240908,20240908,2,1,150.0
266,76,2024-11-14 11:39:43.343000-06:00,2024-11-14 15:58:43.343000-06:00,BROWSER,TIMEOUT,4169,20241114,20241114,1,3,259.0
267,274,2024-12-05 21:09:27.015000-06:00,2024-12-06 04:15:27.015000-06:00,BROWSER,ABORTED,2646,20241205,20241206,1,2,426.0
268,212,2024-02-11 10:59:20.475000-06:00,2024-02-11 11:34:20.475000-06:00,MOBILE,COMPLETED,2417,20240211,20240211,2,1,35.0
269,449,2024-12-12 19:11:58.597000-06:00,2024-12-13 00:19:58.597000-06:00,MOBILE,ABORTED,1244,20241212,20241213,2,2,308.0
270,310,2024-02-23 22:38:24.028000-06:00,2024-02-24 04:11:24.028000-06:00,BROWSER,TIMEOUT,2969,20240223,20240224,1,3,333.0
271,284,2024-01-18 05:48:15.918000-06:00,2024-01-18 10:53:15.918000-06:00,MOBILE,ABORTED,1171,20240118,20240118,2,2,305.0
272,265,2024-09-15 09:08:44.912000-06:00,2024-09-15 16:00:44.912000-06:00,MOBILE,TIMEOUT,4450,20240915,20240915,2,3,412.0
273,412,2024-11-10 05:23:59.420000-06:00,2024-11-10 13:58:59.420000-06:00,MOBILE,ABORTED,4940,20241110,20241110,2,2,515.0
274,446,2024-10-05 14:29:19.970000-06:00,2024-10-05 16:49:19.970000-06:00,MOBILE,TIMEOUT,1449,20241005,20241005,2,3,140.0
276,448,2024-06-07 15:50:29.566000-06:00,2024-06-07 23:36:29.566000-06:00,BROWSER,ABORTED,271,20240607,20240607,1,2,466.0
277,370,2024-12-28 15:26:16.464000-06:00,2024-12-28 19:41:16.464000-06:00,BROWSER,COMPLETED,2992,20241228,20241228,1,1,255.0
278,79,2024-12-04 23:03:44.971000-06:00,2024-12-05 03:16:44.971000-06:00,BROWSER,COMPLETED,4667,20241204,20241205,1,1,253.0
279,152,2024-07-02 21:48:35.904000-06:00,2024-07-03 04:04:35.904000-06:00,MOBILE,ABORTED,1454,20240702,20240703,2,2,376.0
280,141,2024-08-13 14:06:41.761000-06:00,2024-08-13 21:14:41.761000-06:00,MOBILE,COMPLETED,1819,20240813,20240813,2,1,428.0
281,421,2024-09-09 07:07:58.959000-06:00,2024-09-09 13:05:58.959000-06:00,BROWSER,ABORTED,1058,20240909,20240909,1,2,358.0
282,131,2024-12-21 06:25:46.870000-06:00,2024-12-21 14:43:46.870000-06:00,MOBILE,TIMEOUT,3772,20241221,20241221,2,3,498.0
283,292,2024-12-24 23:54:35.446000-06:00,2024-12-25 00:51:35.446000-06:00,MOBILE,TIMEOUT,4561,20241224,20241225,2,3,57.0
284,190,2024-11-14 01:45:42.237000-06:00,2024-11-14 03:01:42.237000-06:00,MOBILE,TIMEOUT,3559,20241114,20241114,2,3,76.0
285,179,2024-10-20 08:20:54.949000-06:00,2024-10-20 11:01:54.949000-06:00,BROWSER,COMPLETED,1516,20241020,20241020,1,1,161.0
286,305,2024-11-19 00:34:58.340000-06:00,2024-11-19 06:33:58.340000-06:00,BROWSER,COMPLETED,4704,20241119,20241119,1,1,359.0
287,491,2024-06-10 04:55:38.375000-06:00,2024-06-10 10:18:38.375000-06:00,BROWSER,TIMEOUT,2468,20240610,20240610,1,3,323.0
288,196,2024-10-22 16:32:02.213000-06:00,2024-10-22 18:07:02.213000-06:00,BROWSER,ABORTED,1106,20241022,20241022,1,2,95.0
289,357,2024-09-09 03:55:38.609000-06:00,2024-09-09 12:54:38.609000-06:00,MOBILE,ABORTED,2659,20240909,20240909,2,2,539.0
290,452,2024-11-29 09:18:30.068000-06:00,2024-11-29 09:36:30.068000-06:00,BROWSER,ABORTED,4107,20241129,20241129,1,2,18.0
291,329,2024-11-14 20:32:05.523000-06:00,2024-11-15 06:25:05.523000-06:00,MOBILE,COMPLETED,2882,20241114,20241115,2,1,593.0
292,234,2024-07-23 00:32:21.577000-06:00,2024-07-23 06:34:21.577000-06:00,BROWSER,ABORTED,2345,20240723,20240723,1,2,362.0
293,306,2024-09-26 17:17:12.029000-06:00,2024-09-26 17:58:12.029000-06:00,MOBILE,TIMEOUT,3510,20240926,20240926,2,3,41.0
294,112,2024-07-12 03:32:16.027000-06:00,2024-07-12 09:54:16.027000-06:00,BROWSER,ABORTED,3723,20240712,20240712,1,2,382.0
295,472,2024-09-26 14:39:32.034000-06:00,2024-09-26 20:44:32.034000-06:00,BROWSER,ABORTED,2192,20240926,20240926,1,2,365.0
296,266,2024-11-17 20:54:03.838000-06:00,2024-11-18 03:12:03.838000-06:00,BROWSER,TIMEOUT,1858,20241117,20241118,1,3,378.0
297,46,2024-10-16 15:26:52.028000-06:00,2024-10-16 19:41:52.028000-06:00,BROWSER,ABORTED,3052,20241016,20241016,1,2,255.0
298,5,2024-06-02 15:05:39.781000-06:00,2024-06-02 18:02:39.781000-06:00,BROWSER,COMPLETED,2585,20240602,20240602,1,1,177.0
299,433,2024-09-12 08:26:49.354000-06:00,2024-09-12 16:46:49.354000-06:00,MOBILE,TIMEOUT,1315,20240912,20240912,2,3,500.0
300,355,2024-08-18 00:29:28.235000-06:00,2024-08-18 01:21:28.235000-06:00,BROWSER,ABORTED,1851,20240818,20240818,1,2,52.0
301,420,2024-06-25 08:31:02.309000-06:00,2024-06-25 18:22:02.309000-06:00,BROWSER,TIMEOUT,1135,20240625,20240625,1,3,591.0
302,426,2024-06-23 00:28:13.645000-06:00,2024-06-23 02:36:13.645000-06:00,MOBILE,COMPLETED,3105,20240623,20240623,2,1,128.0
303,55,2024-12-22 06:42:04.676000-06:00,2024-12-22 07:33:04.676000-06:00,BROWSER,TIMEOUT,1866,20241222,20241222,1,3,51.0
304,340,2024-12-25 12:53:50.292000-06:00,2024-12-25 14:27:50.292000-06:00,MOBILE,ABORTED,1087,20241225,20241225,2,2,94.0
305,238,2024-09-18 20:46:21.434000-06:00,2024-09-19 01:59:21.434000-06:00,MOBILE,TIMEOUT,2718,20240918,20240919,2,3,313.0
306,216,2024-04-14 15:43:25.408000-06:00,2024-04-14 18:46:25.408000-06:00,BROWSER,COMPLETED,304,20240414,20240414,1,1,183.0
307,33,2024-07-23 07:25:53.288000-06:00,2024-07-23 12:43:53.288000-06:00,MOBILE,ABORTED,1552,20240723,20240723,2,2,318.0
308,299,2024-12-08 12:58:25.979000-06:00,2024-12-08 13:51:25.979000-06:00,BROWSER,TIMEOUT,2200,20241208,20241208,1,3,53.0
309,182,2024-03-24 05:36:52.239000-06:00,2024-03-24 12:16:52.239000-06:00,BROWSER,ABORTED,4245,20240324,20240324,1,2,400.0
310,147,2024-02-02 22:30:01.988000-06:00,2024-02-03 07:07:01.988000-06:00,MOBILE,COMPLETED,4877,20240202,20240203,2,1,517.0
311,463,2024-01-17 10:55:36.537000-06:00,2024-01-17 18:04:36.537000-06:00,MOBILE,ABORTED,980,20240117,20240117,2,2,429.0
312,89,2024-08-17 14:51:16.010000-06:00,2024-08-17 19:40:16.010000-06:00,MOBILE,COMPLETED,2705,20240817,20240817,2,1,289.0
313,45,2024-12-04 22:52:06.898000-06:00,2024-12-05 02:06:06.898000-06:00,MOBILE,ABORTED,834,20241204,20241205,2,2,194.0
314,363,2024-02-22 06:37:36.408000-06:00,2024-02-22 15:16:36.408000-06:00,BROWSER,TIMEOUT,2926,20240222,20240222,1,3,519.0
315,119,2024-05-14 16:00:38.473000-06:00,2024-05-14 23:53:38.473000-06:00,MOBILE,COMPLETED,4458,20240514,20240514,2,1,473.0
316,33,2024-12-11 11:28:26.973000-06:00,2024-12-11 14:08:26.973000-06:00,BROWSER,TIMEOUT,2449,20241211,20241211,1,3,160.0
317,23,2024-05-17 23:39:49.673000-06:00,2024-05-18 02:43:49.673000-06:00,MOBILE,TIMEOUT,3340,20240517,20240518,2,3,184.0
318,479,2024-02-26 13:29:22.432000-06:00,2024-02-26 18:00:22.432000-06:00,BROWSER,COMPLETED,996,20240226,20240226,1,1,271.0
319,200,2024-12-24 11:11:36.824000-06:00,2024-12-24 19:10:36.824000-06:00,MOBILE,COMPLETED,2905,20241224,20241224,2,1,479.0
320,243,2024-03-17 21:58:21.609000-06:00,2024-03-17 22:55:21.609000-06:00,BROWSER,ABORTED,242,20240317,20240317,1,2,57.0
321,376,2024-10-27 00:44:14.448000-06:00,2024-10-27 09:25:14.448000-06:00,MOBILE,ABORTED,4872,20241027,20241027,2,2,521.0
322,127,2024-09-12 01:45:22.569000-06:00,2024-09-12 03:50:22.569000-06:00,BROWSER,ABORTED,2372,20240912,20240912,1,2,125.0
323,295,2024-08-10 00:58:36.257000-06:00,2024-08-10 10:04:36.257000-06:00,MOBILE,TIMEOUT,4738,20240810,20240810,2,3,546.0
324,434,2024-12-21 06:52:13.024000-06:00,2024-12-21 12:05:13.024000-06:00,MOBILE,ABORTED,4668,20241221,20241221,2,2,313.0
325,474,2024-10-28 02:15:06.713000-06:00,2024-10-28 08:01:06.713000-06:00,MOBILE,TIMEOUT,2976,20241028,20241028,2,3,346.0
326,78,2024-01-24 18:31:59.693000-06:00,2024-01-25 01:48:59.693000-06:00,MOBILE,TIMEOUT,249,20240124,20240125,2,3,437.0
327,233,2024-03-09 03:23:24.455000-06:00,2024-03-09 05:43:24.455000-06:00,MOBILE,COMPLETED,610,20240309,20240309,2,1,140.0
328,206,2024-11-14 02:19:13.832000-06:00,2024-11-14 09:51:13.832000-06:00,MOBILE,TIMEOUT,1441,20241114,20241114,2,3,452.0
329,359,2024-08-16 21:17:48.187000-06:00,2024-08-16 21:49:48.187000-06:00,BROWSER,TIMEOUT,2387,20240816,20240816,1,3,32.0
330,64,2024-09-19 06:47:21.211000-06:00,2024-09-19 10:24:21.211000-06:00,MOBILE,TIMEOUT,3425,20240919,20240919,2,3,217.0
331,71,2024-08-25 06:40:52.364000-06:00,2024-08-25 15:42:52.364000-06:00,MOBILE,TIMEOUT,2882,20240825,20240825,2,3,542.0
332,118,2024-12-28 17:55:15.444000-06:00,2024-12-28 22:58:15.444000-06:00,MOBILE,TIMEOUT,2860,20241228,20241228,2,3,303.0
333,126,2024-12-15 11:02:37.963000-06:00,2024-12-15 13:08:37.963000-06:00,MOBILE,TIMEOUT,1660,20241215,20241215,2,3,126.0
334,264,2024-07-13 17:39:37.425000-06:00,2024-07-13 22:26:37.425000-06:00,BROWSER,TIMEOUT,2953,20240713,20240713,1,3,287.0
335,337,2024-02-14 06:10:03.037000-06:00,2024-02-14 11:44:03.037000-06:00,BROWSER,ABORTED,579,20240214,20240214,1,2,334.0
336,7,2024-03-10 11:42:48.639000-06:00,2024-03-10 14:30:48.639000-06:00,MOBILE,COMPLETED,3176,20240310,20240310,2,1,168.0
337,117,2024-08-02 14:16:38.037000-06:00,2024-08-02 17:15:38.037000-06:00,MOBILE,TIMEOUT,3275,20240802,20240802,2,3,179.0
338,42,2024-04-01 16:01:36.045000-06:00,2024-04-02 00:05:36.045000-06:00,BROWSER,COMPLETED,1212,20240401,20240402,1,1,484.0
339,154,2024-09-02 14:29:57.548000-06:00,2024-09-02 21:05:57.548000-06:00,BROWSER,TIMEOUT,2583,20240902,20240902,1,3,396.0
340,197,2024-01-30 06:07:07.053000-06:00,2024-01-30 15:37:07.053000-06:00,BROWSER,ABORTED,133,20240130,20240130,1,2,570.0
341,405,2024-08-05 10:58:58.419000-06:00,2024-08-05 11:35:58.419000-06:00,MOBILE,ABORTED,2456,20240805,20240805,2,2,37.0
342,498,2024-12-25 03:31:51.029000-06:00,2024-12-25 12:28:51.029000-06:00,BROWSER,ABORTED,2588,20241225,20241225,1,2,537.0
343,116,2024-04-03 17:29:01.986000-06:00,2024-04-03 19:14:01.986000-06:00,BROWSER,TIMEOUT,3519,20240403,20240403,1,3,105.0
344,470,2024-06-18 16:05:16.263000-06:00,2024-06-18 19:00:16.263000-06:00,MOBILE,ABORTED,2734,20240618,20240618,2,2,175.0
345,279,2024-12-11 14:07:14.225000-06:00,2024-12-11 17:27:14.225000-06:00,MOBILE,TIMEOUT,2565,20241211,20241211,2,3,200.0
346,99,2024-12-02 14:26:00.697000-06:00,2024-12-02 19:45:00.697000-06:00,BROWSER,ABORTED,1889,20241202,20241202,1,2,319.0
347,386,2024-02-22 02:21:32.664000-06:00,2024-02-22 03:08:32.664000-06:00,MOBILE,TIMEOUT,2311,20240222,20240222,2,3,47.0
348,60,2024-02-25 07:45:41.185000-06:00,2024-02-25 15:16:41.185000-06:00,BROWSER,TIMEOUT,4721,20240225,20240225,1,3,451.0
349,482,2024-01-21 09:34:46.017000-06:00,2024-01-21 13:44:46.017000-06:00,MOBILE,TIMEOUT,4213,20240121,20240121,2,3,250.0
350,135,2024-06-03 07:16:59.204000-06:00,2024-06-03 10:38:59.204000-06:00,BROWSER,COMPLETED,1444,20240603,20240603,1,1,202.0
351,9,2024-12-04 12:18:56.874000-06:00,2024-12-04 20:38:56.874000-06:00,BROWSER,COMPLETED,1561,20241204,20241204,1,1,500.0
352,417,2024-08-23 06:35:18.625000-06:00,2024-08-23 06:54:18.625000-06:00,BROWSER,COMPLETED,2556,20240823,20240823,1,1,19.0
353,218,2024-08-27 07:02:48.408000-06:00,2024-08-27 07:45:48.408000-06:00,BROWSER,TIMEOUT,2302,20240827,20240827,1,3,43.0
354,354,2024-02-03 00:08:24.604000-06:00,2024-02-03 04:45:24.604000-06:00,BROWSER,COMPLETED,4060,20240203,20240203,1,1,277.0
355,475,2024-05-23 20:07:03.113000-06:00,2024-05-23 22:00:03.113000-06:00,BROWSER,TIMEOUT,885,20240523,20240523,1,3,113.0
356,16,2024-10-10 04:51:58.216000-06:00,2024-10-10 13:36:58.216000-06:00,MOBILE,COMPLETED,1420,20241010,20241010,2,1,525.0
357,475,2024-08-09 15:50:30.338000-06:00,2024-08-09 23:59:30.338000-06:00,BROWSER,ABORTED,4754,20240809,20240809,1,2,489.0
358,449,2024-12-22 14:47:41.356000-06:00,2024-12-22 15:32:41.356000-06:00,MOBILE,ABORTED,2483,20241222,20241222,2,2,45.0
359,393,2024-05-29 00:30:40.944000-06:00,2024-05-29 03:05:40.944000-06:00,BROWSER,COMPLETED,4260,20240529,20240529,1,1,155.0
360,77,2024-02-06 02:32:12.543000-06:00,2024-02-06 07:44:12.543000-06:00,MOBILE,TIMEOUT,577,20240206,20240206,2,3,312.0
361,180,2024-08-11 14:31:20.850000-06:00,2024-08-11 18:51:20.850000-06:00,BROWSER,TIMEOUT,1131,20240811,20240811,1,3,260.0
362,475,2024-11-26 00:31:49.156000-06:00,2024-11-26 08:53:49.156000-06:00,MOBILE,TIMEOUT,2689,20241126,20241126,2,3,502.0
363,237,2024-08-20 05:33:24.172000-06:00,2024-08-20 07:39:24.172000-06:00,BROWSER,ABORTED,3056,20240820,20240820,1,2,126.0
364,360,2024-12-30 06:15:17.723000-06:00,2024-12-30 15:46:17.723000-06:00,MOBILE,ABORTED,3427,20241230,20241230,2,2,571.0
365,273,2024-02-27 09:34:31.650000-06:00,2024-02-27 16:51:31.650000-06:00,BROWSER,ABORTED,4820,20240227,20240227,1,2,437.0
366,105,2024-12-21 07:42:11.282000-06:00,2024-12-21 16:42:11.282000-06:00,BROWSER,TIMEOUT,3279,20241221,20241221,1,3,540.0
